t_ms,state,emg_raw_mV,emg_clean_ecg_mV,emg_ecg_artifact_mV,emg_env_rms,emg_mdf_hz,emg_mnf_hz,emg_pkt_rms_v,emg_snr,fatigue_score,fatigue_conf
37284,,0.010013733119706991,0.010013733119706991,0.0,,,,,,,
37285,,-0.007343404287785127,-0.007343404287785127,0.0,,,,,,,
37286,,-0.02683680476081492,-0.02683680476081492,0.0,,,,,,,
37287,,-0.06479362172884733,-0.06479362172884733,0.0,,,,,,,
37288,,-0.026913099870298402,-0.026913099870298402,0.0,,,,,,,
37289,,-0.07463569085221648,-0.07463569085221648,0.0,,,,,,,
37290,,-0.03225375753414213,-0.03225375753414213,0.0,,,,,,,
37291,,0.018978408484016107,0.018978408484016107,0.0,,,,,,,
37292,,0.07784008545052272,0.07784008545052272,0.0,,,,,,,
37293,,0.06727321278706047,0.06727321278706047,0.0,,,,,,,
37294,,0.11678873884184018,0.11678873884184018,0.0,,,,,,,
37295,,0.015850308995193352,0.015850308995193352,0.0,,,,,,,
37296,,-0.029507133592736785,-0.029507133592736785,0.0,,,,,,,
37297,,-0.044728007934691415,-0.044728007934691415,0.0,,,,,,,
37298,,0.10854886701762415,0.10854886701762415,0.0,,,,,,,
37299,,0.00455863279163804,0.00455863279163804,0.0,,,,,,,
37300,,0.05987258716716274,0.05987258716716274,0.0,,,,0.06427100022888532,61.0,,
37301,,-0.07707713435568789,-0.07707713435568789,0.0,,,,,,,
37302,,-0.0033760585946440713,-0.0033760585946440713,0.0,,,,,,,
37303,,0.05491340505073642,0.05491340505073642,0.0,,,,,,,
37304,,0.04282063019760455,0.04282063019760455,0.0,,,,,,,
37305,,0.06029221026932189,0.06029221026932189,0.0,,,,,,,
37306,,0.039768825818265276,0.039768825818265276,0.0,,,,,,,
37307,,0.012073701075761,0.012073701075761,0.0,,,,,,,
37308,,-0.005283436331731117,-0.005283436331731117,0.0,,,,,,,
37309,,-0.038891432059205054,-0.038891432059205054,0.0,,,,,,,
37310,,-0.07913710231174191,-0.07913710231174191,0.0,,,,,,,
37311,,-0.048504615854123766,-0.048504615854123766,0.0,,,,,,,
37312,,-0.07024872205691628,-0.07024872205691628,0.0,,,,,,,
37313,,-0.07665751125352875,-0.07665751125352875,0.0,,,,,,,
37314,,-0.13971541924162667,-0.13971541924162667,0.0,,,,,,,
37315,,-0.057621881437399845,-0.057621881437399845,0.0,,,,,,,
37316,,-0.0409895475700008,-0.0409895475700008,0.0,,,,,,,
37317,,-0.028629739833676743,-0.028629739833676743,0.0,,,,,,,
37318,,0.0015068284122987663,0.0015068284122987663,0.0,,,,,,,
37319,,0.06380178530556206,0.06380178530556206,0.0,,,,,,,
37320,,0.021801327534904935,0.021801327534904935,0.0,,,,,,,
37321,,0.03458075837338814,0.03458075837338814,0.0,,,,,,,
37322,,0.10542076752880139,0.10542076752880139,0.0,,,,,,,
37323,,-0.04274433508812088,-0.04274433508812088,0.0,,,,,,,
37324,,0.030422674906538383,0.030422674906538383,0.0,,,,,,,
37325,,-0.04320210574502178,-0.04320210574502178,0.0,,,,,,,
37326,,-0.068226901655604,-0.068226901655604,0.0,,,,,,,
37327,,-0.012417029068436669,-0.012417029068436669,0.0,,,,,,,
37328,,-0.0317578393224995,-0.0317578393224995,0.0,,,,,,,
37329,,0.03744182497901871,0.03744182497901871,0.0,,,,,,,
37330,,0.028095674067292187,0.028095674067292187,0.0,,,,,,,
37331,,0.03572518501564037,0.03572518501564037,0.0,,,,,,,
37332,,0.034237430380712475,0.034237430380712475,0.0,,,,,,,
37333,,0.016803997863736875,0.016803997863736875,0.0,,,,,,,
37334,,-0.021610589761196418,-0.021610589761196418,0.0,,,,,,,
37335,,-0.02176317998016338,-0.02176317998016338,0.0,,,,,,,
37336,,-0.01981765468833459,-0.01981765468833459,0.0,,,,,,,
37337,,-0.05201419089036393,-0.05201419089036393,0.0,,,,,,,
37338,,-0.12708857862211023,-0.12708857862211023,0.0,,,,,,,
37339,,0.0007820248722056888,0.0007820248722056888,0.0,,,,,,,
37340,,-0.045452811474784485,-0.045452811474784485,0.0,,,,,,,
37341,,-0.044766155489433156,-0.044766155489433156,0.0,,,,,,,
37342,,-0.014744029907682865,-0.014744029907682865,0.0,,,,,,,
37343,,0.02660791943236429,0.02660791943236429,0.0,,,,,,,
37344,,0.01371404592965586,0.01371404592965586,0.0,,,,,,,
37345,,0.0974097810330358,0.0974097810330358,0.0,,,,,,,
37346,,0.07700083924620442,0.07700083924620442,0.0,,,,,,,
37347,,0.07505531395437563,0.07505531395437563,0.0,,,,,,,
37348,,-0.07200350957503635,-0.07200350957503635,0.0,,,,,,,
37349,,-0.008106355382619945,-0.008106355382619945,0.0,,,,,,,
37350,,-0.04018844892042424,-0.04018844892042424,0.0,,,,,,,
37351,,-0.04205767910276955,-0.04205767910276955,0.0,,,,,,,
37352,,-0.006923781185625977,-0.006923781185625977,0.0,,,,,,,
37353,,0.03542000457770644,0.03542000457770644,0.0,,,,,,,
37354,,-0.03835736629282068,-0.03835736629282068,0.0,,,,,,,
37355,,-0.0252346074616618,-0.0252346074616618,0.0,,,,,,,
37356,,0.09042877851529721,0.09042877851529721,0.0,,,,,,,
37357,,0.09084840161745637,0.09084840161745637,0.0,,,,,,,
37358,,0.06418326085297947,0.06418326085297947,0.0,,,,,,,
37359,,0.040226596475166174,0.040226596475166174,0.0,,,,,,,
37360,,-0.006885633630884236,-0.006885633630884236,0.0,,,,,,,
37361,,-0.04407949950408182,-0.04407949950408182,0.0,,,,,,,
37362,,-0.03297856107423521,-0.03297856107423521,0.0,,,,,,,
37363,,-0.058422980086976405,-0.058422980086976405,0.0,,,,,,,
37364,,-0.032673380636301284,-0.032673380636301284,0.0,,,,,,,
37365,,0.029697871366445305,0.029697871366445305,0.0,,,,,,,
37366,,0.04732204165712998,0.04732204165712998,0.0,,,,,,,
37367,,0.02035172045471878,0.02035172045471878,0.0,,,,,,,
37368,,0.10934996566720072,0.10934996566720072,0.0,,,,,,,
37369,,0.012417029068436669,0.012417029068436669,0.0,,,,,,,
37370,,0.06628137636377521,0.06628137636377521,0.0,,,,,,,
37371,,0.054722667277027716,0.054722667277027716,0.0,,,,,,,
37372,,-0.058461127641718146,-0.058461127641718146,0.0,,,,,,,
37373,,-0.011081864652475737,-0.011081864652475737,0.0,,,,,,,
37374,,-0.08062485694666979,-0.08062485694666979,0.0,,,,,,,
37375,,0.002956435492484921,0.002956435492484921,0.0,,,,,,,
37376,,-0.04255359731441218,-0.04255359731441218,0.0,,,,,,,
37377,,-0.0023842221713588074,-0.0023842221713588074,0.0,,,,,,,
37378,,0.025844968337529473,0.025844968337529473,0.0,,,,,,,
37379,,0.03496223392080555,0.03496223392080555,0.0,,,,,,,
37380,,0.0286678873884183,0.0286678873884183,0.0,,,,,,,
37381,,0.043545433737697634,0.043545433737697634,0.0,,,,,,,
37382,,0.07787823300526446,0.07787823300526446,0.0,,,,,,,
37383,,-0.00036240177004653873,-0.00036240177004653873,0.0,,,,,,,
37384,,0.028362706950484373,0.028362706950484373,0.0,,,,,,,
37385,,0.013523308155947156,0.013523308155947156,0.0,,,,,,,
37386,,-0.02149614709697119,-0.02149614709697119,0.0,,,,,,,
37387,,-0.04068436713206687,-0.04068436713206687,0.0,,,,,,,
37388,,-0.06498435950255602,-0.06498435950255602,0.0,,,,,,,
37389,,-0.10866330968184938,-0.10866330968184938,0.0,,,,,,,
37390,,0.006618600747692049,0.006618600747692049,0.0,,,,,,,
37391,,-0.017147325856412543,-0.017147325856412543,0.0,,,,,,,
37392,,-0.025577935454337473,-0.025577935454337473,0.0,,,,,,,
37393,,0.08871213855191888,0.08871213855191888,0.0,,,,,,,
37394,,0.05319676508735808,0.05319676508735808,0.0,,,,,,,
37395,,0.09336614023041127,0.09336614023041127,0.0,,,,,,,
37396,,0.10267414358739606,0.10267414358739606,0.0,,,,,,,
37397,,0.012264438849469705,0.012264438849469705,0.0,,,,,,,
37398,,0.0663576714732587,0.0663576714732587,0.0,,,,,,,
37399,,-0.008564126039520836,-0.008564126039520836,0.0,,,,,,,
37400,,0.0042153047989623715,0.0042153047989623715,0.0,,,,0.07681391622796979,57.0,,
37401,,-0.03133821622034035,-0.03133821622034035,0.0,,,,,,,
37402,,-0.04205767910276955,-0.04205767910276955,0.0,,,,,,,
37403,,0.025463492790112063,0.025463492790112063,0.0,,,,,,,
37404,,0.04297322041657151,0.04297322041657151,0.0,,,,,,,
37405,,0.03450446326390466,0.03450446326390466,0.0,,,,,,,
37406,,0.056897077897306955,0.056897077897306955,0.0,,,,,,,
37407,,0.003910124361028444,0.003910124361028444,0.0,,,,,,,
37408,,0.007572289616235572,0.007572289616235572,0.0,,,,,,,
37409,,0.05651560234988954,0.05651560234988954,0.0,,,,,,,
37410,,-0.004177157244220631,-0.004177157244220631,0.0,,,,,,,
37411,,-0.05361638818951705,-0.05361638818951705,0.0,,,,,,,
37412,,-0.07761120012207227,-0.07761120012207227,0.0,,,,,,,
37413,,-0.030956740672922943,-0.030956740672922943,0.0,,,,,,,
37414,,-0.10332265201800565,-0.10332265201800565,0.0,,,,,,,
37415,,0.010242618448157437,0.010242618448157437,0.0,,,,,,,
37416,,0.0022697795071335847,0.0022697795071335847,0.0,,,,,,,
37417,,0.11167696650644691,0.11167696650644691,0.0,,,,,,,
37418,,0.05792706187533395,0.05792706187533395,0.0,,,,,,,
37419,,0.1069085221637293,0.1069085221637293,0.0,,,,,,,
37420,,0.16931792172121762,0.16931792172121762,0.0,,,,,,,
37421,,0.08932249942778674,0.08932249942778674,0.0,,,,,,,
37422,,0.036373693446249966,0.036373693446249966,0.0,,,,,,,
37423,,-0.0095559624628061,-0.0095559624628061,0.0,,,,,,,
37424,,-0.09462500953688872,-0.09462500953688872,0.0,,,,,,,
37425,,-0.02481498435950265,-0.02481498435950265,0.0,,,,,,,
37426,,-0.06124589913786541,-0.06124589913786541,0.0,,,,,,,
37427,,0.011959258411535778,0.011959258411535778,0.0,,,,,,,
37428,,-0.04091325246051732,-0.04091325246051732,0.0,,,,,,,
37429,,0.017643244068055175,0.017643244068055175,0.0,,,,,,,
37430,,0.05163271534294671,0.05163271534294671,0.0,,,,,,,
37431,,0.08836881055924321,0.08836881055924321,0.0,,,,,,,
37432,,0.005893797207598972,0.005893797207598972,0.0,,,,,,,
37433,,0.04949645227740921,0.04949645227740921,0.0,,,,,,,
37434,,-0.08417257953765171,-0.08417257953765171,0.0,,,,,,,
37435,,-0.019398031586175257,-0.019398031586175257,0.0,,,,,,,
37436,,-0.06616693369955,-0.06616693369955,0.0,,,,,,,
37437,,-0.10217822537575341,-0.10217822537575341,0.0,,,,,,,
37438,,-0.06380178530556206,-0.06380178530556206,0.0,,,,,,,
37439,,-0.06651026169222567,-0.06651026169222567,0.0,,,,,,,
37440,,-0.035954070344091,-0.035954070344091,0.0,,,,,,,
37441,,0.08581292439154657,0.08581292439154657,0.0,,,,,,,
37442,,-0.044308384832532265,-0.044308384832532265,0.0,,,,,,,
37443,,0.032177462424658465,0.032177462424658465,0.0,,,,,,,
37444,,0.16645685511558705,0.16645685511558705,0.0,,,,,,,
37445,,0.11068513008316165,0.11068513008316165,0.0,,,,,,,
37446,,0.035458152132448184,0.035458152132448184,0.0,,,,,,,
37447,,0.09863050278477152,0.09863050278477152,0.0,,,,,,,
37448,,-0.00207904173342488,-0.00207904173342488,0.0,,,,,,,
37449,,-0.0005912870984969842,-0.0005912870984969842,0.0,,,,,,,
37450,,-0.039349202716105945,-0.039349202716105945,0.0,,,,,,,
37451,,-0.01413366903181501,-0.01413366903181501,0.0,,,,,,,
37452,,-0.02683680476081492,-0.02683680476081492,0.0,,,,,,,
37453,,-0.09122987716487378,-0.09122987716487378,0.0,,,,,,,
37454,,0.08852140077821016,0.08852140077821016,0.0,,,,,,,
37455,,0.07177462424658591,0.07177462424658591,0.0,,,,,,,
37456,,0.04003585870145747,0.04003585870145747,0.0,,,,,,,
37457,,0.09943160143434808,0.09943160143434808,0.0,,,,,,,
37458,,0.06258106355382635,0.06258106355382635,0.0,,,,,,,
37459,,0.03404669260700377,0.03404669260700377,0.0,,,,,,,
37460,,-0.020847638666361596,-0.020847638666361596,0.0,,,,,,,
37461,,0.007190814068818163,0.007190814068818163,0.0,,,,,,,
37462,,-0.1391813534752423,-0.1391813534752423,0.0,,,,,,,
37463,,-0.0794041351949341,-0.0794041351949341,0.0,,,,,,,
37464,,-0.06708247501335178,-0.06708247501335178,0.0,,,,,,,
37465,,0.021343556878004044,0.021343556878004044,0.0,,,,,,,
37466,,0.029316395819027896,0.029316395819027896,0.0,,,,,,,
37467,,0.07135500114442675,0.07135500114442675,0.0,,,,,,,
37468,,0.05498970016021991,0.05498970016021991,0.0,,,,,,,
37469,,0.08051041428244458,0.08051041428244458,0.0,,,,,,,
37470,,-0.0013160906385900617,-0.0013160906385900617,0.0,,,,,,,
37471,,0.029583428702220083,0.029583428702220083,0.0,,,,,,,
37472,,-0.03488593881132226,-0.03488593881132226,0.0,,,,,,,
37473,,0.006809338521400754,0.006809338521400754,0.0,,,,,,,
37474,,-0.043125810635538296,-0.043125810635538296,0.0,,,,,,,
37475,,-0.008945601586938245,-0.008945601586938245,0.0,,,,,,,
37476,,0.04232471198596192,0.04232471198596192,0.0,,,,,,,
37477,,-0.060482948043030595,-0.060482948043030595,0.0,,,,,,,
37478,,-0.00017166399633783413,-0.00017166399633783413,0.0,,,,,,,
37479,,0.04064621957732532,0.04064621957732532,0.0,,,,,,,
37480,,0.05857557030594355,0.05857557030594355,0.0,,,,,,,
37481,,0.10481040665293355,0.10481040665293355,0.0,,,,,,,
37482,,0.0278286411841,0.0278286411841,0.0,,,,,,,
37483,,0.05785076676585048,0.05785076676585048,0.0,,,,,,,
37484,,0.03961623559929831,0.03961623559929831,0.0,,,,,,,
37485,,-0.020733196002136377,-0.020733196002136377,0.0,,,,,,,
37486,,-0.00455863279163804,-0.00455863279163804,0.0,,,,,,,
37487,,-0.02141985198748771,-0.02141985198748771,0.0,,,,,,,
37488,,-0.07780193789578098,-0.07780193789578098,0.0,,,,,,,
37489,,-0.031071183337148166,-0.031071183337148166,0.0,,,,,,,
37490,,-0.05231937132829786,-0.05231937132829786,0.0,,,,,,,
37491,,0.03320744640268547,0.03320744640268547,0.0,,,,,,,
37492,,0.11373693446250092,0.11373693446250092,0.0,,,,,,,
37493,,0.09225986114290079,0.09225986114290079,0.0,,,,,,,
37494,,0.04961089494163443,0.04961089494163443,0.0,,,,,,,
37495,,0.1435683222705425,0.1435683222705425,0.0,,,,,,,
37496,,0.11518654154268707,0.11518654154268707,0.0,,,,,,,
37497,,0.02035172045471878,0.02035172045471878,0.0,,,,,,,
37498,,-0.005893797207598972,-0.005893797207598972,0.0,,,,,,,
37499,,0.026302738994430364,0.026302738994430364,0.0,,,,,,,
37500,,-0.029507133592736785,-0.029507133592736785,0.0,,,,0.08537422751201648,89.0,,
37501,,-0.08394369420920127,-0.08394369420920127,0.0,,,,,,,
37502,,-0.08585107194628831,-0.08585107194628831,0.0,,,,,,,
37503,,-0.008373388265812132,-0.008373388265812132,0.0,,,,,,,
37504,,0.04648279545281168,0.04648279545281168,0.0,,,,,,,
37505,,0.15520332646677348,0.15520332646677348,0.0,,,,,,,
37506,,0.13605325398641954,0.13605325398641954,0.0,,,,,,,
37507,,0.09225986114290079,0.09225986114290079,0.0,,,,,,,
37508,,0.02367055771725024,0.02367055771725024,0.0,,,,,,,
37509,,-0.025196459906920064,-0.025196459906920064,0.0,,,,,,,
37510,,-0.09576943617914095,-0.09576943617914095,0.0,,,,,,,
37511,,-0.13776989394979788,-0.13776989394979788,0.0,,,,,,,
37512,,-0.0498397802700847,-0.0498397802700847,0.0,,,,,,,
37513,,-0.11915388723582813,-0.11915388723582813,0.0,,,,,,,
37514,,-0.03610666056305797,-0.03610666056305797,0.0,,,,,,,
37515,,-0.06754024567025266,-0.06754024567025266,0.0,,,,,,,
37516,,-0.046025024795910606,-0.046025024795910606,0.0,,,,,,,
37517,,0.06834134431982923,0.06834134431982923,0.0,,,,,,,
37518,,0.07284275577935466,0.07284275577935466,0.0,,,,,,,
37519,,0.10492484931715877,0.10492484931715877,0.0,,,,,,,
37520,,0.07078278782330065,0.07078278782330065,0.0,,,,,,,
37521,,0.0031853208209353667,0.0031853208209353667,0.0,,,,,,,
37522,,-0.02473868925001917,-0.02473868925001917,0.0,,,,,,,
37523,,0.05876630807965225,0.05876630807965225,0.0,,,,,,,
37524,,-0.10580224307621881,-0.10580224307621881,0.0,,,,,,,
37525,,-0.115491721980621,-0.115491721980621,0.0,,,,,,,
37526,,-0.0319485770962082,-0.0319485770962082,0.0,,,,,,,
37527,,-0.0013542381933318026,-0.0013542381933318026,0.0,,,,,,,
37528,,-0.025310902571145284,-0.025310902571145284,0.0,,,,,,,
37529,,-0.08234149691004815,-0.08234149691004815,0.0,,,,,,,
37530,,0.07822156099794013,0.07822156099794013,0.0,,,,,,,
37531,,0.14772640573739226,0.14772640573739226,0.0,,,,,,,
37532,,0.04278248264286281,0.04278248264286281,0.0,,,,,,,
37533,,0.061055161364156715,0.061055161364156715,0.0,,,,,,,
37534,,0.011539635309376628,0.011539635309376628,0.0,,,,,,,
37535,,-0.003528648813611035,-0.003528648813611035,0.0,,,,,,,
37536,,0.008754863813229541,0.008754863813229541,0.0,,,,,,,
37537,,-0.10133897917143513,-0.10133897917143513,0.0,,,,,,,
37538,,-0.11797131303883417,-0.11797131303883417,0.0,,,,,,,
37539,,-0.0473220416571298,-0.0473220416571298,0.0,,,,,,,
37540,,-0.01161593041886011,-0.01161593041886011,0.0,,,,,,,
37541,,-0.08077744716563677,-0.08077744716563677,0.0,,,,,,,
37542,,-0.05689707789730676,-0.05689707789730676,0.0,,,,,,,
37543,,0.12747005416952784,0.12747005416952784,0.0,,,,,,,
37544,,0.06883726253147185,0.06883726253147185,0.0,,,,,,,
37545,,-0.006923781185625977,-0.006923781185625977,0.0,,,,,,,
37546,,0.09966048676279851,0.09966048676279851,0.0,,,,,,,
37547,,-0.0016975661860074709,-0.0016975661860074709,0.0,,,,,,,
37548,,0.06609063859006652,0.06609063859006652,0.0,,,,,,,
37549,,-0.05567635614557106,-0.05567635614557106,0.0,,,,,,,
37550,,-0.027409018081941038,-0.027409018081941038,0.0,,,,,,,
37551,,-0.05991073472190449,-0.05991073472190449,0.0,,,,,,,
37552,,0.007839322499427759,0.007839322499427759,0.0,,,,,,,
37553,,-0.006885633630884236,-0.006885633630884236,0.0,,,,,,,
37554,,0.0024223697261005483,0.0024223697261005483,0.0,,,,,,,
37555,,-0.04240100709544522,-0.04240100709544522,0.0,,,,,,,
37556,,0.05540932326237905,0.05540932326237905,0.0,,,,,,,
37557,,0.05243381399252327,0.05243381399252327,0.0,,,,,,,
37558,,0.04232471198596192,0.04232471198596192,0.0,,,,,,,
37559,,0.09618905928130009,0.09618905928130009,0.0,,,,,,,
37560,,-0.04365987640192267,-0.04365987640192267,0.0,,,,,,,
37561,,-0.0056649118791485265,-0.0056649118791485265,0.0,,,,,,,
37562,,-0.08077744716563677,-0.08077744716563677,0.0,,,,,,,
37563,,-0.06494621194781429,-0.06494621194781429,0.0,,,,,,,
37564,,-0.033093003738460434,-0.033093003738460434,0.0,,,,,,,
37565,,-0.05148012512397955,-0.05148012512397955,0.0,,,,,,,
37566,,-0.053730830853742265,-0.053730830853742265,0.0,,,,,,,
37567,,-0.02977416647592897,-0.02977416647592897,0.0,,,,,,,
37568,,0.06170366979476631,0.06170366979476631,0.0,,,,,,,
37569,,0.11331731136034176,0.11331731136034176,0.0,,,,,,,
37570,,0.01535439078355072,0.01535439078355072,0.0,,,,,,,
37571,,0.07215609979400332,0.07215609979400332,0.0,,,,,,,
37572,,0.03393224994277855,0.03393224994277855,0.0,,,,,,,
37573,,-0.08962767986572066,-0.08962767986572066,0.0,,,,,,,
37574,,-0.01081483176928355,-0.01081483176928355,0.0,,,,,,,
37575,,-0.020084687571526778,-0.020084687571526778,0.0,,,,,,,
37576,,-0.07669565880827049,-0.07669565880827049,0.0,,,,,,,
37577,,-0.08398184176394301,-0.08398184176394301,0.0,,,,,,,
37578,,-0.039311055161364204,-0.039311055161364204,0.0,,,,,,,
37579,,0.06525139238574822,0.06525139238574822,0.0,,,,,,,
37580,,0.11705577172503238,0.11705577172503238,0.0,,,,,,,
37581,,0.07459754329747474,0.07459754329747474,0.0,,,,,,,
37582,,0.039311055161364385,0.039311055161364385,0.0,,,,,,,
37583,,0.07181277180132765,0.07181277180132765,0.0,,,,,,,
37584,,0.12525749599450686,0.12525749599450686,0.0,,,,,,,
37585,,-0.08260852979324033,-0.08260852979324033,0.0,,,,,,,
37586,,-0.05560006103608758,-0.05560006103608758,0.0,,,,,,,
37587,,-0.06662470435645088,-0.06662470435645088,0.0,,,,,,,
37588,,-0.1235790035858701,-0.1235790035858701,0.0,,,,,,,
37589,,-0.115491721980621,-0.115491721980621,0.0,,,,,,,
37590,,-0.04358358129243919,-0.04358358129243919,0.0,,,,,,,
37591,,0.012760357061112337,0.012760357061112337,0.0,,,,,,,
37592,,0.09340428778515301,0.09340428778515301,0.0,,,,,,,
37593,,0.050221255817502294,0.050221255817502294,0.0,,,,,,,
37594,,0.05865186541542704,0.05865186541542704,0.0,,,,,,,
37595,,0.02443350881208506,0.02443350881208506,0.0,,,,,,,
37596,,0.04076066224155054,0.04076066224155054,0.0,,,,,,,
37597,,0.002536812390325771,0.002536812390325771,0.0,,,,,,,
37598,,0.05460822461280249,0.05460822461280249,0.0,,,,,,,
37599,,-0.1062600137331197,-0.1062600137331197,0.0,,,,,,,
37600,,-0.11408026245517659,-0.11408026245517659,0.0,,,,0.0950789654383154,99.0,,
37601,,-0.05033569848172733,-0.05033569848172733,0.0,,,,,,,
37602,,-0.08886472877088583,-0.08886472877088583,0.0,,,,,,,
37603,,0.006771190966659013,0.006771190966659013,0.0,,,,,,,
37604,,0.03728923476005175,0.03728923476005175,0.0,,,,,,,
37605,,0.04377431906614807,0.04377431906614807,0.0,,,,,,,
37606,,0.03366521705958636,0.03366521705958636,0.0,,,,,,,
37607,,0.05209048599984759,0.05209048599984759,0.0,,,,,,,
37608,,0.06818875410086225,0.06818875410086225,0.0,,,,,,,
37609,,0.002155336842908362,0.002155336842908362,0.0,,,,,,,
37610,,-0.004444190127412817,-0.004444190127412817,0.0,,,,,,,
37611,,-0.08386739909971778,-0.08386739909971778,0.0,,,,,,,
37612,,-0.08691920347905704,-0.08691920347905704,0.0,,,,,,,
37613,,-0.05258640421149004,-0.05258640421149004,0.0,,,,,,,
37614,,-0.09744792858777754,-0.09744792858777754,0.0,,,,,,,
37615,,-0.08085374227512024,-0.08085374227512024,0.0,,,,,,,
37616,,0.006275272755016381,0.006275272755016381,0.0,,,,,,,
37617,,0.06837949187457097,0.06837949187457097,0.0,,,,,,,
37618,,0.12609674219882516,0.12609674219882516,0.0,,,,,,,
37619,,0.08363851377126734,0.08363851377126734,0.0,,,,,,,
37620,,0.1311703669794767,0.1311703669794767,0.0,,,,,,,
37621,,0.18507286182955662,0.18507286182955662,0.0,,,,,,,
37622,,0.026417181658655586,0.026417181658655586,0.0,,,,,,,
37623,,-0.022831311512932124,-0.022831311512932124,0.0,,,,,,,
37624,,0.00539787899595634,0.00539787899595634,0.0,,,,,,,
37625,,-0.007610437170977313,-0.007610437170977313,0.0,,,,,,,
37626,,-0.013408865491721933,-0.013408865491721933,0.0,,,,,,,
37627,,-0.008411535820553873,-0.008411535820553873,0.0,,,,,,,
37628,,0.05781261921110873,0.05781261921110873,0.0,,,,,,,
37629,,0.015506981002517684,0.015506981002517684,0.0,,,,,,,
37630,,0.06670099946593437,0.06670099946593437,0.0,,,,,,,
37631,,0.09103913939116506,0.09103913939116506,0.0,,,,,,,
37632,,0.06696803234912656,0.06696803234912656,0.0,,,,,,,
37633,,0.04152361333638536,0.04152361333638536,0.0,,,,,,,
37634,,0.03938735027084787,0.03938735027084787,0.0,,,,,,,
37635,,-0.02374685282673391,-0.02374685282673391,0.0,,,,,,,
37636,,-0.03164339665827427,-0.03164339665827427,0.0,,,,,,,
37637,,-0.07635233081559482,-0.07635233081559482,0.0,,,,,,,
37638,,-0.12666895551995108,-0.12666895551995108,0.0,,,,,,,
37639,,-0.12033646143282209,-0.12033646143282209,0.0,,,,,,,
37640,,-0.01653696498054469,-0.01653696498054469,0.0,,,,,,,
37641,,0.03164339665827409,0.03164339665827409,0.0,,,,,,,
37642,,0.037174792095826525,0.037174792095826525,0.0,,,,,,,
37643,,0.1269741359578852,0.1269741359578852,0.0,,,,,,,
37644,,0.08806363012130929,0.08806363012130929,0.0,,,,,,,
37645,,0.10332265201800565,0.10332265201800565,0.0,,,,,,,
37646,,0.14917601281757842,0.14917601281757842,0.0,,,,,,,
37647,,0.0917257953765164,0.0917257953765164,0.0,,,,,,,
37648,,0.02985046158541227,0.02985046158541227,0.0,,,,,,,
37649,,-0.0896658274204624,-0.0896658274204624,0.0,,,,,,,
37650,,-0.06342030975814464,-0.06342030975814464,0.0,,,,,,,
37651,,-0.09500648508430613,-0.09500648508430613,0.0,,,,,,,
37652,,-0.059758144502937524,-0.059758144502937524,0.0,,,,,,,
37653,,-0.011577782864118369,-0.011577782864118369,0.0,,,,,,,
37654,,0.07368200198367296,0.07368200198367296,0.0,,,,,,,
37655,,-0.017605096513313434,-0.017605096513313434,0.0,,,,,,,
37656,,0.09397650110627911,0.09397650110627911,0.0,,,,,,,
37657,,0.055523765926604275,0.055523765926604275,0.0,,,,,,,
37658,,0.05262455176623197,0.05262455176623197,0.0,,,,,,,
37659,,0.05083161669337015,0.05083161669337015,0.0,,,,,,,
37660,,-0.0037956816968032214,-0.0037956816968032214,0.0,,,,,,,
37661,,-0.10324635690852217,-0.10324635690852217,0.0,,,,,,,
37662,,-0.08924620431830325,-0.08924620431830325,0.0,,,,,,,
37663,,-0.07650492103456179,-0.07650492103456179,0.0,,,,,,,
37664,,-0.16821164263370714,-0.16821164263370714,0.0,,,,,,,
37665,,-0.078679331654841,-0.078679331654841,0.0,,,,,,,
37666,,0.08890287632562759,0.08890287632562759,0.0,,,,,,,
37667,,0.03618295567254126,0.03618295567254126,0.0,,,,,,,
37668,,0.053540093080033754,0.053540093080033754,0.0,,,,,,,
37669,,0.1613832303349355,0.1613832303349355,0.0,,,,,,,
37670,,0.052662699320973706,0.052662699320973706,0.0,,,,,,,
37671,,0.02569237811856251,0.02569237811856251,0.0,,,,,,,
37672,,0.04442282749675767,0.04442282749675767,0.0,,,,,,,
37673,,-0.10519188220035096,-0.10519188220035096,0.0,,,,,,,
37674,,-0.11598764019226364,-0.11598764019226364,0.0,,,,,,,
37675,,-0.11861982146944376,-0.11861982146944376,0.0,,,,,,,
37676,,-0.10400930800335699,-0.10400930800335699,0.0,,,,,,,
37677,,-0.09306095979247735,-0.09306095979247735,0.0,,,,,,,
37678,,0.030155642023346196,0.030155642023346196,0.0,,,,,,,
37679,,0.024357213702601577,0.024357213702601577,0.0,,,,,,,
37680,,0.04236285954070366,0.04236285954070366,0.0,,,,,,,
37681,,0.17431525139238568,0.17431525139238568,0.0,,,,,,,
37682,,0.07345311665522251,0.07345311665522251,0.0,,,,,,,
37683,,0.10004196231021593,0.10004196231021593,0.0,,,,,,,
37684,,0.03698405432211782,0.03698405432211782,0.0,,,,,,,
37685,,0.008106355382619945,0.008106355382619945,0.0,,,,,,,
37686,,-0.020466163118944187,-0.020466163118944187,0.0,,,,,,,
37687,,-0.08485923552300305,-0.08485923552300305,0.0,,,,,,,
37688,,-0.07455939574273299,-0.07455939574273299,0.0,,,,,,,
37689,,-0.11438544289311052,-0.11438544289311052,0.0,,,,,,,
37690,,-0.029087510490577638,-0.029087510490577638,0.0,,,,,,,
