t_ms,state,raw_acc_x,raw_acc_y,raw_acc_z,acc_x,acc_y,acc_z,lin_acc_x,lin_acc_y,lin_acc_z,raw_gyr_x,raw_gyr_y,raw_gyr_z,gyr_x,gyr_y,gyr_z,uncal_mag_x,uncal_mag_y,uncal_mag_z,mag_x,mag_y,mag_z,quat_game_w,quat_game_x,quat_game_y,quat_game_z,quat_geomag_w,quat_geomag_x,quat_geomag_y,quat_geomag_z
33620,,,,,0.05732084810733795,-0.024552825838327408,0.9826206564903259,,,,,,,0.397174596786499,1.5185456275939941,-1.7656629085540771,,,,,,,,,,,,,,
33710,,,,,0.05434616655111313,-0.01993372291326523,0.9832165241241455,,,,,,,,,,,,,29.621627807617188,5.208901405334473,-39.68552780151367,,,,,,,,
33720,,,,,0.0561070442199707,-0.022493496537208557,0.9828831553459167,,,,,,,,,,,,,29.625764846801758,5.205677032470703,-39.69166946411133,,,,,,,,
33730,,,,,0.05754910781979561,-0.024981359019875526,0.9825666546821594,,,,,,,,,,,,,29.629961013793945,5.202434539794922,-39.69789123535156,,,,,,,,
33810,,,,,,,,,,,,,,,,,,,,29.622426986694336,5.20827579498291,-39.68671417236328,,,,,,,,
33820,,,,,,,,,,,,,,,,,,,,29.626575469970703,5.205048084259033,-39.692874908447266,,,,,,,,
33830,,,,,,,,,,,,,,,,,,,,29.630783081054688,5.2018022537231445,-39.6991081237793,,,,,,,,
33900,,,,,,,,,,,,,,0.5388128757476807,1.6701420545578003,-1.7821385860443115,,,,29.623180389404297,5.207688331604004,-39.68783187866211,,,,,,,,
33910,,,,,0.05504514276981354,-0.020904235541820526,0.9830892086029053,,,,,,,0.4413590729236603,1.5672606229782104,-1.771338701248169,,,,29.62734031677246,5.2044572830200195,-39.694007873535156,,,,,,,,
33920,,,,,0.056687209755182266,-0.023437917232513428,0.9827621579170227,,,,,,,0.3427903950214386,1.4568955898284912,-1.758021593093872,,,,29.63155746459961,5.201208114624023,-39.70025634765625,,,,,,,,
33930,,,,,0.05800716578960419,-0.025896668434143066,0.9824520945549011,,,,,,,,,,,,,,,,,,,,,,,
34000,,,,,,,,,,,,,,0.5221590399742126,1.653019905090332,-1.7804627418518066,,,,29.623889923095703,5.20713472366333,-39.68888854980469,,,,,,,,
34010,,,,,0.05535002425312996,-0.021344859153032303,0.9830317497253418,,,,,,,0.4244961142539978,1.5488166809082031,-1.7692292928695679,,,,29.62805938720703,5.203900337219238,-39.69507598876953,,,,,,,,
34020,,,,,0.0569373220205307,-0.02386622503399849,0.9827076196670532,,,,,,,0.3257608711719513,1.4372178316116333,-1.755481481552124,,,,29.632287979125977,5.200648307800293,-39.70133590698242,,,,,,,,
34030,,,,,0.05820108950138092,-0.026311295107007027,0.9824004769325256,,,,,,,,,,,,,,,,,,,,,,,
34090,,,,,,,,,,,,,,0.5059340596199036,1.6361535787582397,-1.7787623405456543,,,,,,,,,,,,,,
34100,,,,,0.055637188255786896,-0.02177080325782299,0.982976496219635,,,,,,,0.4080747663974762,1.530679702758789,-1.7671077251434326,,,,,,,,,,,,,,
34110,,,,,0.0571710430085659,-0.024279985576868057,0.9826551079750061,,,,,,,0.3091847002506256,1.4178967475891113,-1.7529419660568237,,,,,,,,,,,,,,
34120,,,,,0.058380041271448135,-0.02671154774725437,0.9823508858680725,,,,,,,,,,,,,,,,,,,,,,,
34190,,,,,,,,,,,,,,0.48923516273498535,1.6186063289642334,-1.7769427299499512,,,,,,,,,,,,,,
34200,,,,,0.055922865867614746,-0.0222061425447464,0.9829201698303223,,,,,,,0.39118149876594543,1.511842131614685,-1.764856219291687,,,,29.625295639038086,5.2060418128967285,-39.690975189208984,,,,,,,,
34210,,,,,0.05740159749984741,-0.024702580645680428,0.9826017618179321,,,,,,,0.2921396493911743,1.39785897731781,-1.750261664390564,,,,29.629484176635742,5.20280122756958,-39.69718551635742,,,,,,,,
34220,,,,,0.058554161339998245,-0.02712004818022251,0.9823005199432373,,,,,,,,,,,,,29.63373374938965,5.199542999267578,-39.70347213745117,,,,,,,,
34290,,,,,0.0562056340277195,-0.022649629041552544,0.9828630685806274,,,,,,,,,,,,,29.626026153564453,5.205474376678467,-39.69205856323242,,,,,,,,
34300,,,,,0.05762768164277077,-0.02513277903199196,0.9825476408004761,,,,,,,,,,,,,29.630226135253906,5.202230930328369,-39.69828414916992,,,,,,,,
34310,,,,,0.058722272515296936,-0.027535581961274147,0.9822494387626648,,,,,,,0.47210243344306946,1.6004072427749634,-1.7750030755996704,,,,29.634485244750977,5.19896936416626,-39.70458221435547,,,,,,,,
34320,,,,,,,,,,,,,,0.3738572597503662,1.492337703704834,-1.762474775314331,,,,,,,,,,,,,,
34330,,,,,,,,,,,,,,0.2746677100658417,1.377142310142517,-1.7474420070648193,,,,,,,,,,,,,,
34400,,,,,,,,,,,,,,0.45324984192848206,1.5801547765731812,-1.772783875465393,,,,29.6268310546875,5.204850196838379,-39.69325256347656,,,,,,,,
34410,,,,,0.05650480464100838,-0.023134056478738785,0.9828009605407715,,,,,,,0.3548032343387604,1.470670461654663,-1.7597713470458984,,,,29.63104248046875,5.201603412628174,-39.699493408203125,,,,,,,,
34420,,,,,0.057864315807819366,-0.02560233324766159,0.9824888110160828,,,,,,,0.25546035170555115,1.354163646697998,-1.7442580461502075,,,,29.635313034057617,5.198338508605957,-39.705806732177734,,,,,,,,
34430,,,,,0.05889503285288811,-0.02798875980079174,0.9821939468383789,,,,,,,,,,,,,,,,,,,,,,,
34490,,,,,,,,,,,,,,,,,,,,29.627941131591797,5.20399284362793,-39.69489669799805,,,,,,,,
34500,,,,,0.05689607933163643,-0.023794613778591156,0.9827166795730591,,,,,,,0.42730382084846497,1.5519003868103027,-1.769585371017456,,,,29.63216781616211,5.200741291046143,-39.70115661621094,,,,,,,,
34510,,,,,0.058169275522232056,-0.02624199166893959,0.9824091196060181,,,,,,,0.3285957872867584,1.4405057430267334,-1.7559092044830322,,,,29.636451721191406,5.197471618652344,-39.707489013671875,,,,,,,,
34520,,,,,0.05911194533109665,-0.028605477884411812,0.9821188449859619,,,,,,,0.2290576696395874,1.322232723236084,-1.739737868309021,,,,,,,,,,,,,,
34590,,,,,0.057301152497529984,-0.02451658993959427,0.9826252460479736,,,,,,,0.3986222743988037,1.520161509513855,-1.7658565044403076,,,,,,,,,,,,,,
34600,,,,,0.058478616178035736,-0.026940297335386276,0.982322633266449,,,,,,,0.2996463477611542,1.4067047834396362,-1.7514506578445435,,,,,,,,,,,,,,
34610,,,,,0.05932379513978958,-0.029277879744768143,0.9820375442504883,,,,,,,0.19991348683834076,1.2865310907363892,-1.7345558404922485,,,,29.629165649414062,5.203046798706055,-39.696712493896484,,,,,,,,
34620,,,,,,,,,,,,,,,,,,,,29.63340950012207,5.199789524078369,-39.70299530029297,,,,,,,,
34630,,,,,,,,,,,,,,,,,,,,29.637712478637695,5.19651460647583,-39.7093505859375,,,,,,,,
34690,,,,,,,,,,,,,,,,,,,,29.629920959472656,5.202465057373047,-39.69783401489258,,,,,,,,
34700,,,,,0.0575370229780674,-0.024958256632089615,0.9825695753097534,,,,,,,,,,,,,29.63417625427246,5.199204921722412,-39.70412826538086,,,,,,,,
34710,,,,,0.05865519866347313,-0.02736704610288143,0.9822701215744019,,,,,,,,,,,,,29.638486862182617,5.195926666259766,-39.71049499511719,,,,,,,,
34720,,,,,0.05944008007645607,-0.02968834713101387,0.9819881319999695,,,,,,,,,,,,,,,,,,,,,,,
34790,,,,,,,,,,,,,,,,,,,,29.63069725036621,5.201869010925293,-39.69898223876953,,,,,,,,
34800,,,,,0.05776553973555565,-0.025403747335076332,0.9825136661529541,,,,,,,0.3628809452056885,1.4798833131790161,-1.7609281539916992,,,,29.63496208190918,5.198605537414551,-39.70528793334961,,,,,,,,
34810,,,,,0.0588233508169651,-0.027797147631645203,0.9822173714637756,,,,,,,0.2636018991470337,1.3639297485351562,-1.745618462562561,,,,29.639284133911133,5.195324420928955,-39.711669921875,,,,,,,,
34820,,,,,0.05954691022634506,-0.030101682990789413,0.9819386601448059,,,,,,,0.16365696489810944,1.2414634227752686,-1.727828025817871,,,,,,,,,,,,,,
34890,,,,,,,,,,,,,,0.3454323709011078,1.459932565689087,-1.7584095001220703,,,,,,,,,,,,,,
34900,,,,,0.05797626078128815,-0.02583223767578602,0.982460081577301,,,,,,,0.24601763486862183,1.3427892923355103,-1.7426605224609375,,,,29.631444931030273,5.201294898986816,-39.70008850097656,,,,,,,,
34910,,,,,0.0589754655957222,-0.028210503980517387,0.9821668863296509,,,,,,,0.14598141610622406,1.2192342281341553,-1.7244352102279663,,,,29.635719299316406,5.198028564453125,-39.7064094543457,,,,,,,,
34920,,,,,0.05963956192135811,-0.030498584732413292,0.9818912744522095,,,,,,,,,,,,,29.640052795410156,5.194744110107422,-39.71280288696289,,,,,,,,
34990,,,,,,,,,,,,,,0.32827994227409363,1.4401397705078125,-1.7558616399765015,,,,,,,,,,,,,,
35000,,,,,0.058173004537820816,-0.026250088587403297,0.9824081063270569,,,,,,,0.22873958945274353,1.3218456506729126,-1.7396824359893799,,,,29.63218116760254,5.200730800628662,-39.701175689697266,,,,,,,,
35010,,,,,0.059114549309015274,-0.02861327864229679,0.9821179509162903,,,,,,,0.1286214292049408,1.197239875793457,-1.7210309505462646,,,,29.636465072631836,5.197461128234863,-39.70751190185547,,,,,,,,
35020,,,,,0.05972019582986832,-0.030884994193911552,0.9818453788757324,,,,,,,,,,,,,29.64080810546875,5.194173812866211,-39.71391677856445,,,,,,,,
35100,,,,,0.058363281190395355,-0.026673264801502228,0.9823556542396545,,,,,,,0.31077009439468384,1.419751763343811,-1.753187656402588,,,,,,,,,,,,,,
35110,,,,,0.05924590677022934,-0.02902086079120636,0.9820685386657715,,,,,,,0.211109459400177,1.3003021478652954,-1.7365704774856567,,,,,,,,,,,,,,
35120,,,,,0.059791889041662216,-0.0312756784260273,0.9817991852760315,,,,,,,0.11091557145118713,1.1746435165405273,-1.7174854278564453,,,,,,,,,,,,,,
35190,,,,,,,,,,,,,,,,,,,,29.633745193481445,5.199533462524414,-39.7034912109375,,,,,,,,
35200,,,,,0.05855688452720642,-0.027126599103212357,0.9822996854782104,,,,,,,0.291856050491333,1.397524118423462,-1.7502164840698242,,,,29.638051986694336,5.1962571144104,-39.7098503112793,,,,,,,,
35210,,,,,0.05937580764293671,-0.02945711649954319,0.9820159673690796,,,,,,,0.1920744925737381,1.2768479585647583,-1.7331277132034302,,,,29.642414093017578,5.192963600158691,-39.71628189086914,,,,,,,,
35220,,,,,0.05985734611749649,-0.031693462282419205,0.981749951839447,,,,,,,0.09180773794651031,1.15007483959198,-1.7135759592056274,,,,,,,,,,,,,,
35290,,,,,,,,,,,,,,0.273383229970932,1.3756122589111328,-1.7472318410873413,,,,,,,,,,,,,,
35300,,,,,0.058734230697155,-0.027566030621528625,0.982245683670044,,,,,,,0.17349252104759216,1.2537599802017212,-1.7296838760375977,,,,29.634540557861328,5.19892692565918,-39.70466613769531,,,,,,,,
35310,,,,,0.05949081480503082,-0.029879620298743248,0.9819652438163757,,,,,,,0.07316356152296066,1.1259210109710693,-1.709678053855896,,,,29.638856887817383,5.195647239685059,-39.71104049682617,,,,,,,,
35320,,,,,0.059909358620643616,-0.03209768608212471,0.9817025661468506,,,,,,,,,,,,,29.643230438232422,5.1923508644104,-39.71748352050781,,,,,,,,
35400,,,,,0.05889192968606949,-0.027980351820588112,0.9821949601173401,,,,,,,0.2558307647705078,1.3546088933944702,-1.744320273399353,,,,29.635295867919922,5.198350429534912,-39.70578384399414,,,,,,,,
35410,,,,,0.0595891997218132,-0.030277637764811516,0.9819176197052002,,,,,,,0.15584449470043182,1.231658935546875,-1.7263375520706177,,,,29.639623641967773,5.195067882537842,-39.7121696472168,,,,,,,,
35420,,,,,0.05994787439703941,-0.032478127628564835,0.9816581606864929,,,,,,,0.055464569479227066,1.102827787399292,-1.7059015035629272,,,,29.644006729125977,5.191768169403076,-39.7186279296875,,,,,,,,
35500,,,,,0.05905349552631378,-0.02843320742249489,0.9821398258209229,,,,,,,,,,,,,29.636131286621094,5.1977152824401855,-39.70701599121094,,,,,,,,
35510,,,,,0.05968533828854561,-0.030712280422449112,0.9818658828735352,,,,,,,0.23648415505886078,1.3312541246414185,-1.7410260438919067,,,,29.64046859741211,5.194429397583008,-39.713417053222656,,,,,,,,
35520,,,,,0.05997803062200546,-0.03289316967129707,0.9816098809242249,,,,,,,0.13640177249908447,1.207116961479187,-1.7225655317306519,,,,29.64486312866211,5.191126346588135,-39.719886779785156,,,,,,,,
35530,,,,,,,,,,,,,,0.035974834114313126,1.0772157907485962,-1.7016570568084717,,,,,,,,,,,,,,
35600,,,,,0.059194114059209824,-0.028856586664915085,0.9820884466171265,,,,,,,0.2182294875383377,1.3090234994888306,-1.7378361225128174,,,,29.636919021606445,5.197115898132324,-39.70817947387695,,,,,,,,
35610,,,,,0.059764206409454346,-0.031118256971240044,0.9818177819252014,,,,,,,0.11806522309780121,1.1837877035140991,-1.7189260721206665,,,,29.641267776489258,5.193827152252197,-39.71459197998047,,,,,,,,
35620,,,,,0.05999470502138138,-0.03328044340014458,0.9815650582313538,,,,,,,0.017602713778614998,1.0528993606567383,-1.6975733041763306,,,,29.645673751831055,5.190520763397217,-39.72107696533203,,,,,,,,
35690,,,,,,,,,,,,,,,,,,,,29.637672424316406,5.196544647216797,-39.709293365478516,,,,,,,,
35700,,,,,0.05931761860847473,-0.029257025569677353,0.9820400476455688,,,,,,,0.20082703232765198,1.287657380104065,-1.7347214221954346,,,,29.642030715942383,5.1932525634765625,-39.71571731567383,,,,,,,,
35710,,,,,0.05982878804206848,-0.0315018929541111,0.9817724823951721,,,,,,,0.10059263557195663,1.1613938808441162,-1.7153841257095337,,,,29.646446228027344,5.189943313598633,-39.72221374511719,,,,,,,,
35720,,,,,0.05999999865889549,-0.033646054565906525,0.9815229177474976,,,,,,,0.0001041299692587927,1.0295847654342651,-1.6936092376708984,,,,,,,,,,,,,,
35800,,,,,0.05943918973207474,-0.029685059562325478,0.9819885492324829,,,,,,,,,,,,,,,,,,,,,,,
35810,,,,,0.059886813163757324,-0.031911592930555344,0.9817243814468384,,,,,,,0.18207764625549316,1.2644503116607666,-1.7312850952148438,,,,,,,,,,,,,,
35820,,,,,0.05999414995312691,-0.03403610736131668,0.981478214263916,,,,,,,0.08177632838487625,1.1371010541915894,-1.711488962173462,,,,,,,,,,,,,,
35830,,,,,,,,,,,,,,-0.018731560558080673,1.0043221712112427,-1.6892606019973755,,,,,,,,,,,,,,
35900,,,,,0.05954122170805931,-0.030078602954745293,0.9819414019584656,,,,,,,0.16469764709472656,1.2427669763565063,-1.7280254364013672,,,,29.639238357543945,5.195358753204346,-39.71160125732422,,,,,,,,
35910,,,,,0.059929899871349335,-0.032287925481796265,0.9816803336143494,,,,,,,0.06434229761362076,1.1144310235977173,-1.7078051567077637,,,,29.643617630004883,5.192060470581055,-39.71805191040039,,,,,,,,
35920,,,,,0.05997804179787636,-0.0343940295279026,0.9814373254776001,,,,,,,-0.03617559373378754,0.9807738065719604,-1.6851578950881958,,,,29.648052215576172,5.188745021820068,-39.72457504272461,,,,,,,,
35990,,,,,,,,,,,,,,,,,,,,29.639978408813477,5.194799900054932,-39.71269226074219,,,,,,,,
36000,,,,,0.05963115766644478,-0.03046075627207756,0.9818958044052124,,,,,,,0.14767374098300934,1.221369743347168,-1.72476327419281,,,,29.644367218017578,5.191498279571533,-39.71915817260742,,,,,,,,
36010,,,,,0.059962112456560135,-0.03265304118394852,0.9816377758979797,,,,,,,0.04727288708090782,1.0920860767364502,-1.7041285037994385,,,,29.64881134033203,5.188179969787598,-39.72568893432617,,,,,,,,
36020,,,,,0.05995234474539757,-0.034740936011075974,0.9813978672027588,,,,,,,-0.05324738100171089,0.9575876593589783,-1.6810721158981323,,,,,,,,,,,,,,
36090,,,,,,,,,,,,,,0.1277427077293396,1.1961222887039185,-1.720856785774231,,,,,,,,,,,,,,
36100,,,,,0.05972389876842499,-0.030903922393918037,0.9818431735038757,,,,,,,0.02729790285229683,1.0657522678375244,-1.6997383832931519,,,,29.640846252441406,5.1941447257995605,-39.71397399902344,,,,,,,,
36110,,,,,0.059987302869558334,-0.033076029270887375,0.9815887212753296,,,,,,,-0.07321584969758987,0.9302933216094971,-1.6762044429779053,,,,29.645246505737305,5.190840244293213,-39.7204475402832,,,,,,,,
36120,,,,,0.059909846633672714,-0.03514239937067032,0.9813523888587952,,,,,,,,,,,,,29.649702072143555,5.18751859664917,-39.726993560791016,,,,,,,,
36190,,,,,0.05980132147669792,-0.031331561505794525,0.9817925691604614,,,,,,,,,,,,,,,,,,,,,,,
36200,,,,,0.05999891832470894,-0.03348376974463463,0.981541633605957,,,,,,,,,,,,,29.641691207885742,5.193508148193359,-39.71521759033203,,,,,,,,
36210,,,,,0.059855587780475616,-0.03552893176674843,0.9813088774681091,,,,,,,0.10836470872163773,1.1713746786117554,-1.7169685363769531,,,,29.646100997924805,5.190200328826904,-39.72170639038086,,,,,,,,
36220,,,,,,,,,,,,,,0.007886814884841442,1.0399726629257202,-1.6953812837600708,,,,29.65056800842285,5.186875343322754,-39.728267669677734,,,,,,,,
36230,,,,,,,,,,,,,,-0.09261099994182587,0.9036049246788025,-1.6713848114013672,,,,,,,,,,,,,,
36300,,,,,,,,,,,,,,0.09061165899038315,1.1485306024551392,-1.7133283615112305,,,,29.642467498779297,5.192924499511719,-39.71635818481445,,,,,,,,
36310,,,,,0.05986107885837555,-0.031719811260700226,0.9817468523979187,,,,,,,-0.009888235479593277,1.0162042379379272,-1.6913127899169922,,,,29.646886825561523,5.1896138191223145,-39.722862243652344,,,,,,,,
36320,,,,,0.05999838560819626,-0.033853575587272644,0.9814990758895874,,,,,,,-0.11036315560340881,0.8790255784988403,-1.6668938398361206,,,,29.651363372802734,5.186285972595215,-39.729434967041016,,,,,,,,
36330,,,,,0.059794772416353226,-0.03587910905480385,0.9812695980072021,,,,,,,,,,,,,,,,,,,,,,,
36400,,,,,,,,,,,,,,0.0657147541642189,1.116221308708191,-1.7080976963043213,,,,29.643556594848633,5.192105770111084,-39.71796417236328,,,,,,,,
36410,,,,,0.059926845133304596,-0.032258085906505585,0.9816837906837463,,,,,,,-0.0348026268184185,0.9826324582099915,-1.685483455657959,,,,29.647991180419922,5.188790321350098,-39.724483489990234,,,,,,,,
36420,,,,,0.05997970327734947,-0.034365661442279816,0.981440544128418,,,,,,,-0.1352320909500122,0.844351589679718,-1.6604739427566528,,,,29.652481079101562,5.185458660125732,-39.73107147216797,,,,,,,,
36430,,,,,0.059691742062568665,-0.036363374441862106,0.9812155961990356,,,,,,,,,,,,,,,,,,,,,,,
36490,,,,,,,,,,,,,,0.04757692664861679,1.0924853086471558,-1.7041946649551392,,,,,,,,,,,,,,
36500,,,,,0.05996160954236984,-0.03264636546373367,0.9816385507583618,,,,,,,-0.05294336378574371,0.9580017924308777,-1.6811455488204956,,,,29.64435386657715,5.1915082931518555,-39.71913528442383,,,,,,,,
36510,,,,,0.059952907264232635,-0.03473459556698799,0.9813985824584961,,,,,,,-0.15332990884780884,0.8189437389373779,-1.6557073593139648,,,,29.6487979888916,5.18818998336792,-39.725669860839844,,,,,,,,
36520,,,,,0.05960354208946228,-0.03671178221702576,0.9811769723892212,,,,,,,,,,,,,29.653297424316406,5.184854984283447,-39.732269287109375,,,,,,,,
36600,,,,,0.05998500809073448,-0.03302585706114769,0.9815945029258728,,,,,,,,,,,,,29.645139694213867,5.190918922424316,-39.72029495239258,,,,,,,,
36610,,,,,0.05991561338305473,-0.03509480506181717,0.981357753276825,,,,,,,0.0296883974224329,1.0689141750335693,-1.7002687454223633,,,,29.649595260620117,5.187597751617432,-39.726837158203125,,,,,,,,
36620,,,,,0.05950577184557915,-0.03705155476927757,0.9811394810676575,,,,,,,-0.07082666456699371,0.9335688352584839,-1.6767919063568115,,,,29.654104232788086,5.18425989151001,-39.73345184326172,,,,,,,,
36630,,,,,,,,,,,,,,-0.17116281390190125,0.7937657237052917,-1.6509323120117188,,,,,,,,,,,,,,
36700,,,,,0.05999777466058731,-0.033410996198654175,0.9815499782562256,,,,,,,,,,,,,,,,,,,,,,,
36710,,,,,0.059866245836019516,-0.0354599766433239,0.9813166260719299,,,,,,,,,,,,,29.645944595336914,5.190317630767822,-39.72147750854492,,,,,,,,
36720,,,,,0.05939454957842827,-0.037395596504211426,0.9811016917228699,,,,,,,,,,,,,29.650409698486328,5.186993598937988,-39.72803497314453,,,,,,,,
36730,,,,,,,,,,,,,,,,,,,,29.65492820739746,5.183652877807617,-39.734657287597656,,,,,,,,
36790,,,,,0.05999940633773804,-0.03377395123243332,0.9815082550048828,,,,,,,,,,,,,,,,,,,,,,,
36800,,,,,0.05980881303548813,-0.035803746432065964,0.9812780618667603,,,,,,,-0.006048164796084166,1.0213521718978882,-1.6921981573104858,,,,29.646717071533203,5.189740180969238,-39.72261428833008,,,,,,,,
36810,,,,,0.059278376400470734,-0.03771907836198807,0.9810662865638733,,,,,,,-0.10652869939804077,0.8843469023704529,-1.667870283126831,,,,29.65119171142578,5.186413288116455,-39.729183197021484,,,,,,,,
36820,,,,,,,,,,,,,,-0.206740140914917,0.7431188821792603,-1.6411722898483276,,,,29.65572166442871,5.183069229125977,-39.735816955566406,,,,,,,,
36900,,,,,,,,,,,,,,-0.023352349177002907,0.9980985522270203,-1.688180923461914,,,,29.647485733032227,5.189167499542236,-39.72373962402344,,,,,,,,
36910,,,,,,,,,,,,,,-0.12380464375019073,0.860319197177887,-1.6634424924850464,,,,29.651968002319336,5.185837745666504,-39.73031997680664,,,,,,,,
36920,,,,,,,,,,,,,,-0.22394418716430664,0.7184318900108337,-1.6363403797149658,,,,29.65650749206543,5.182490825653076,-39.736968994140625,,,,,,,,
37000,,,,,,,,,,,,,,-0.042068131268024445,0.9727864265441895,-1.6837555170059204,,,,,,,,,,,,,,
37010,,,,,0.05997030436992645,-0.034513846039772034,0.9814236760139465,,,,,,,-0.14248140156269073,0.8341916799545288,-1.6585742235183716,,,,,,,,,,,,,,
37020,,,,,0.0596577450633049,-0.03650336340069771,0.9812000393867493,,,,,,,-0.24253475666046143,0.6916137337684631,-1.6310360431671143,,,,,,,,,,,,,,
37030,,,,,0.05900619924068451,-0.038376182317733765,0.9809949994087219,,,,,,,,,,,,,,,,,,,,,,,
37090,,,,,,,,,,,,,,-0.0604768730700016,0.9477274417877197,-1.6793209314346313,,,,,,,,,,,,,,
37100,,,,,,,,,,,,,,-0.16084317862987518,0.8083530068397522,-1.65370512008667,,,,29.649133682250977,5.18794059753418,-39.72616195678711,,,,,,,,
37110,,,,,0.059938717633485794,-0.034884750843048096,0.9813815355300903,,,,,,,-0.2608031630516052,0.6651186347007751,-1.625739336013794,,,,29.653636932373047,5.184604167938232,-39.732765197753906,,,,,,,,
37120,,,,,0.05956420302391052,-0.03685346990823746,0.9811612963676453,,,,,,,,,,,,,29.65819549560547,5.181251525878906,-39.739437103271484,,,,,,,,
37130,,,,,0.05885123461484909,-0.038704369217157364,0.9809596538543701,,,,,,,,,,,,,,,,,,,,,,,
37190,,,,,0.059896085411310196,-0.035249922424554825,0.9813402891159058,,,,,,,,,,,,,,,,,,,,,,,
37200,,,,,0.05946003645658493,-0.03719775006175041,0.9811233878135681,,,,,,,-0.07857773452997208,0.9229325652122498,-1.674881100654602,,,,29.649940490722656,5.18734073638916,-39.72734832763672,,,,,,,,
37210,,,,,0.05868611857295036,-0.0390266589820385,0.9809250831604004,,,,,,,-0.17888952791690826,0.7828130125999451,-1.6488392353057861,,,,29.654455184936523,5.184001445770264,-39.73396301269531,,,,,,,,
37220,,,,,,,,,,,,,,-0.2787494361400604,0.6389554738998413,-1.62045419216156,,,,29.65902328491211,5.180645942687988,-39.74064636230469,,,,,,,,
37290,,,,,,,,,,,,,,-0.09797485172748566,0.8961934447288513,-1.6700358390808105,,,,29.650808334350586,5.186697483062744,-39.72861862182617,,,,,,,,
37300,,,,,0.059838321059942245,-0.03563519939780235,0.981296956539154,,,,,,,-0.19821909070014954,0.7552991509437561,-1.6435383558273315,,,,29.655332565307617,5.18335485458374,-39.73524856567383,,,,,,,,
37310,,,,,0.059336744248867035,-0.03756052628159523,0.9810836315155029,,,,,,,-0.29796260595321655,0.6107983589172363,-1.6147053241729736,,,,29.659912109375,5.179996490478516,-39.741943359375,,,,,,,,
37320,,,,,0.05849800631403923,-0.039365775883197784,0.9808889627456665,,,,,,,,,,,,,,,,,,,,,,,
37390,,,,,,,,,,,,,,-0.11539912968873978,0.8720266819000244,-1.665605902671814,,,,,,,,,,,,,,
37400,,,,,0.059775590896606445,-0.035977739840745926,0.9812585711479187,,,,,,,-0.21557460725307465,0.7304576635360718,-1.638700246810913,,,,,,,,,,,,,,
37410,,,,,0.059215232729911804,-0.03788265585899353,0.9810484647750854,,,,,,,-0.31520551443099976,0.5854007005691528,-1.6094658374786377,,,,29.65159034729004,5.186118125915527,-39.729766845703125,,,,,,,,
37420,,,,,0.058318402618169785,-0.03966646268963814,0.9808570742607117,,,,,,,,,,,,,29.656124114990234,5.182773113250732,-39.73640823364258,,,,,,,,
37430,,,,,,,,,,,,,,,,,,,,29.66071128845215,5.179411888122559,-39.74311447143555,,,,,,,,
37500,,,,,0.05970214679837227,-0.03631887212395668,0.981220543384552,,,,,,,-0.13292573392391205,0.8475790023803711,-1.6610755920410156,,,,29.65237808227539,5.185535430908203,-39.730918884277344,,,,,,,,
37510,,,,,0.059082746505737305,-0.03820306807756424,0.9810137152671814,,,,,,,-0.23302428424358368,0.7053514719009399,-1.6337603330612183,,,,29.65692138671875,5.182187080383301,-39.737571716308594,,,,,,,,
37520,,,,,0.05812762305140495,-0.039965130388736725,0.9808256030082703,,,,,,,-0.33253419399261475,0.5597559213638306,-1.6041234731674194,,,,29.661518096923828,5.178822994232178,-39.74428939819336,,,,,,,,
37590,,,,,,,,,,,,,,-0.15086396038532257,0.8224143385887146,-1.6563615798950195,,,,,,,,,,,,,,
37600,,,,,0.05961622670292854,-0.03666447103023529,0.9811822175979614,,,,,,,-0.2508757710456848,0.6795338988304138,-1.6286280155181885,,,,,,,,,,,,,,
37610,,,,,0.05893648415803909,-0.03852725774049759,0.9809787273406982,,,,,,,-0.3502538204193115,0.5334087610244751,-1.5985801219940186,,,,,,,,,,,,,,
37620,,,,,0.05792185291647911,-0.04026687890291214,0.9807939529418945,,,,,,,,,,,,,,,,,,,,,,,
37700,,,,,0.05952650308609009,-0.03698283061385155,0.981147050857544,,,,,,,,,,,,,29.653940200805664,5.184381008148193,-39.733211517333984,,,,,,,,
37710,,,,,0.058790698647499084,-0.038825519382953644,0.9809466600418091,,,,,,,-0.16752593219280243,0.7989119291305542,-1.6519125699996948,,,,29.65850257873535,5.181027412414551,-39.73988342285156,,,,,,,,
37720,,,,,0.05772083252668381,-0.040544088929891586,0.9807650446891785,,,,,,,-0.26744982600212097,0.655444324016571,-1.6237913370132446,,,,29.663118362426758,5.177657604217529,-39.74662399291992,,,,,,,,
37730,,,,,,,,,,,,,,-0.36669811606407166,0.5088469386100769,-1.5933626890182495,,,,,,,,,,,,,,
37790,,,,,,,,,,,,,,-0.18618284165859222,0.7724507451057434,-1.6468499898910522,,,,29.65478515625,5.183757781982422,-39.73444747924805,,,,,,,,
37800,,,,,0.05941500514745712,-0.03733513131737709,0.9811083078384399,,,,,,,-0.28599995374679565,0.6283475756645203,-1.6182957887649536,,,,29.65935707092285,5.18040132522583,-39.74113464355469,,,,,,,,
37810,,,,,0.05861661583185196,-0.03915514051914215,0.980911374092102,,,,,,,-0.38509461283683777,0.4812440276145935,-1.5874418020248413,,,,29.663984298706055,5.177028656005859,-39.747886657714844,,,,,,,,
